"id","symbol"
259173,"ALS2CL"
259173,"RN49018"
259197,"CD337"
259197,"1C7"
259197,"MALS"
259197,"NKp30"
259197,"NCR3"
259197,"LY117"
2592,"GALT"
25920,"NELFB"
25920,"NELF-B"
25920,"COBRA1"
25921,"DHHC5"
25921,"ZDHHC5"
25921,"ZNF375"
259215,"LY6G6"
259215,"LY6G6F"
259215,"NG32"
259215,"C6orf21"
259215,"G6f"
259217,"HSPA12A"
25923,"HSN1F"
25923,"ATL3"
259230,"hmob33"
259230,"SMS1"
259230,"MOB1"
259230,"TMEM23"
259230,"SGMS1"
259230,"MOB"
259232,"VGCNL1"
259232,"bA430M15.1"
259232,"CanIon"
259232,"IHPRF1"
259232,"CLIFAHDD"
259232,"INNFD"
259232,"IHPRF"
259232,"NALCN"
259234,"DSCR10"
259236,"TMIE"
259236,"DFNB6"
259239,"WFDC11"
259239,"WAP11"
25924,"SLAC2C"
25924,"SLAC2-C"
25924,"MYRIP"
259240,"dJ688G8.2"
259240,"WAP9"
259240,"WFDC9"
259249,"SNSR4"
259249,"MRGPRX1"
259249,"GPCR"
259249,"MGRG2"
259249,"MRGX1"
25925,"Evi3"
25925,"ZNF521"
25925,"EHZF"
25926,"NOL11"
259262,"SUGT1P"
259266,"ASPM"
259266,"ASP"
259266,"MCPH5"
259266,"Calmbp1"
25927,"CRIP-1"
25927,"C2orf32"
25927,"CNRIP1"
25928,"ECTODIN"
25928,"SOSTDC1"
25928,"CDA019"
25928,"DAND7"
25928,"USAG1"
259282,"BOD1L"
259282,"BOD1L1"
259282,"FAM44A"
259283,"MDS2"
259285,"TAS2R39"
259285,"T2R57"
259285,"T2R39"
259286,"T2R58"
259286,"TAS2R40"
259286,"GPR60"
259286,"T2R40"
259287,"T2R59"
259287,"TAS2R41"
259287,"T2R41"
259289,"TAS2R43"
259289,"T2R52"
259289,"T2R43"
25929,"GEMIN-5"
25929,"NEDCAM"
25929,"GEMIN5"
259290,"T2R53"
259290,"TAS2R31"
259290,"TAS2R44"
259290,"T2R44"
259290,"T2R31"
259291,"GPR59"
259291,"T2R45"
259291,"ZG24P"
259291,"TAS2R45"
259292,"T2R46"
259292,"TAS2R46"
259292,"T2R54"
259293,"T2R47"
259293,"TAS2R30"
259293,"TAS2R47"
259293,"T2R30"
259294,"TAS2R19"
259294,"TAS2R23"
259294,"TAS2R48"
259294,"T2R48"
259294,"T2R19"
259294,"MSTP058"
259294,"T2R23"
259295,"TAS2R20"
259295,"TAS2R49"
259295,"T2R49"
259295,"T2R56"
259295,"T2R20"
259296,"T2R50"
259296,"T2R51"
259296,"TAS2R51"
259296,"TAS2R50"
2593,"CCDS2"
2593,"GAMT"
2593,"HEL-S-20"
2593,"TP53I2"
2593,"PIG2"
25930,"HDPTP"
25930,"PTPN23"
25930,"HD-PTP"
25930,"NEDBASS"
25930,"PTP-TD14"
259307,"LAAO"
259307,"FIG1"
259307,"hIL4I1"
259307,"LAO"
259307,"IL4I1"
259308,"FAM205A"
259308,"C9orf144B"
259308,"SPATA31F1"
25932,"CLIC4"
25932,"CLIC4L"
25932,"H1"
25932,"p64H1"
25932,"MTCLIC"
25932,"huH1"
25934,"HSPC299"
25934,"NIPSNAP4"
25934,"TASSC"
25934,"NIPSNAP3A"
25936,"MIS14"
25936,"C1orf48"
25936,"DC8"
25936,"NSL1"
25937,"WWTR1"
25938,"HEATR5A"
25938,"p200b"
25938,"C14orf125"
25939,"SBBI88"
25939,"DCIP"
25939,"HDDC1"
25939,"CHBL2"
25939,"MOP-5"
25939,"hSAMHD1"
25939,"SAMHD1"
25940,"FAM98A"
25941,"HMFN0601"
25941,"C18orf10"
25941,"PGs2"
25941,"L17"
25941,"TPGS2"
25942,"CHR15DELq24"
25942,"WITKOS"
25942,"SIN3A"
25942,"DEL15Q24"
25943,"C20orf194"
25943,"DNAAF9"
25945,"CD113"
25945,"CDW113"
25945,"NECTIN-3"
25945,"NECTIN3"
25945,"PPR3"
25945,"PVRL3"
25945,"PVRR3"
25946,"ZNF385A"
25946,"ZNF385"
25946,"RZF"
25946,"HZF"
25946,"ZFP385"
25948,"BKLHD1"
25948,"KBTBD2"
25949,"SYF2"
25949,"fSAP29"
25949,"NTC31"
25949,"CBPIN"
25949,"P29"
2595,"GANC"
25950,"RWDD3"
25950,"RSUME"
25953,"MR-1S"
25953,"TAHCCP2"
25953,"MR-1"
25953,"FKSG19"
25953,"R1"
25953,"PNKD1"
25953,"PKND1"
25953,"KIPP1184"
25953,"DYT8"
25953,"PNKD"
25953,"BRP17"
25953,"FPD1"
25956,"SEC31B-1"
25956,"SEC31L2"
25956,"SEC31B"
25957,"bA98I9.2"
25957,"SRrp130"
25957,"C6orf111"
25957,"SFRS18"
25957,"PNISR"
25957,"HSPC306"
25959,"PPKWH"
25959,"ANKRD25"
25959,"KANK2"
25959,"NPHS16"
25959,"SIP"
25959,"MXRA3"
2596,"B-50"
2596,"GAP43"
2596,"GAP-43"
2596,"PP46"
25960,"GPR124"
25960,"TEM5"
25960,"ADGRA2"
25961,"NUDT13"
25962,"MSTP054"
25962,"fSAP121"
25962,"KIAA1429"
25962,"VIRMA"
25963,"TMEM87A"
25963,"ELKIN1"
25966,"C2CD2"
25966,"C21orf258"
25966,"TMEM24L"
25966,"C21orf25"
2597,"GAPD"
2597,"GAPDH"
2597,"HEL-S-162eP"
2597,"G3PD"
25970,"PSM"
25970,"SH2B1"
25970,"SH2B"
25972,"UNCL"
25972,"GMH1"
25972,"UNC50"
25972,"HSD23"
25972,"PDLs22"
25972,"URP"
25973,"DEE75"
25973,"MT-PRORS"
25973,"EIEE75"
25973,"proRS"
25973,"PARS2"
25974,"cblC"
25974,"MMACHC"
25975,"MAEG"
25975,"W80"
25975,"EGFL6"
25976,"ARTD14"
25976,"PARP7"
25976,"TIPARP"
25976,"pART14"
25977,"EIEE21"
25977,"NECAP1"
25977,"DEE21"
25978,"ALS17"
25978,"DMT1"
25978,"CHMP2.5"
25978,"VPS2B"
25978,"VPS2-2"
25978,"FTDALS7"
25978,"CHMP2B"
25979,"SDR32C1"
25979,"CGI-93"
25979,"DHRS7B"
25980,"C20orf4"
25980,"CGI-23"
25980,"AAR2"
25981,"SPGF18"
25981,"HSRF-1"
25981,"HL-11"
25981,"XLHSRF-1"
25981,"CILD37"
25981,"DNAHC1"
25981,"DNAH1"
25981,"HL11"
25981,"HDHC7"
25983,"NGD"
25983,"C14orf120"
25983,"LCP5"
25983,"CANu1"
25983,"lpd-2"
25983,"NGDN"
25984,"K23"
25984,"HAIK1"
25984,"CK23"
25984,"KRT23"
25987,"TSK"
25987,"TSKU"
25987,"LRRC54"
25987,"E2IG4"
25988,"HiNF-P"
25988,"MIZF"
25988,"ZNF743"
25988,"HINFP"
25989,"ULK3"
25992,"SNED1"
25992,"IRE-BP1"
25992,"SST3"
25992,"Snep"
25994,"HIGD1A"
25994,"RCF1a"
25994,"HIG1"
25996,"CGI-114"
25996,"REX2"
25996,"RFN"
25996,"REXO2"
25998,"IBTK"
25998,"BTKI"
25998,"BTBD26"
25999,"CLIPR59"
25999,"CLIP3"
25999,"RSNL1"
25999,"CLIPR-59"
26,"DAO1"
26,"ABP1"
26,"ABP"
26,"AOC1"
26,"KAO"
26000,"EPI64B"
26000,"TBC1D10B"
26000,"FP2461"
26001,"5730408C10Rik"
26001,"RNF167"
26001,"RING105"
26001,"LP2254"
26002,"dJ248E1.1"
26002,"MOXD1"
26002,"MOX"
26002,"PRO5780"
26003,"GRASP55"
26003,"GORASP2"
26003,"p59"
26003,"GRS2"
26003,"GOLPH6"
26005,"OFD14"
26005,"C2CD3"
26007,"DAK"
26007,"TKFC"
26007,"TKFCD"
26007,"NET45"
26009,"ATAC1"
26009,"ZZZ3"
2601,"GAPDHP60"
26010,"SGNP"
26010,"DNAPTP6"
26010,"SPATS2L"
26011,"TENM4"
26011,"TNM4"
26011,"Ten-M4"
26011,"ETM5"
26011,"ODZ4"
26011,"TEN4"
26011,"ten-4"
26011,"Doc4"
26012,"NSMF"
26012,"NELF"
26012,"HH9"
26013,"dJ138B7.3"
26013,"H-L(3)MBT"
26013,"L3MBTL"
26013,"L3MBTL1"
26013,"ZC2HC3"
26015,"RPAP1"
26017,"OTAG-12"
26017,"OTAG12"
26017,"FAM32A"
26018,"LRIG1"
26018,"LIG-1"
26019,"HUPF2"
26019,"UPF2"
26019,"smg-3"
26019,"RENT2"
26020,"LRP10"
26020,"LRP-10"
26020,"MSTP087"
26020,"MST087"
26020,"LRP9"
26022,"TMEM98"
26024,"PTCD1"
26025,"PCDH-GAMMA-A12"
26025,"PCDHGA12"
26025,"CDH21"
26025,"FIB3"
26027,"STARD14"
26027,"THEM1"
26027,"BFIT"
26027,"ACOT11"
26027,"THEA"
260293,"CYPIVX1"
260293,"CYP4X1"
260294,"NSUN5P2"
26030,"PLEKHG3"
26030,"ARHGEF43"
26030,"KIAA0599"
26031,"ORP3"
26031,"ORP-3"
26031,"OSBPL3"
26031,"OSBP3"
26032,"SUSD5"
26033,"bA338L11.1"
26033,"ALP"
26033,"bA454H24.1"
26033,"ATRNL1"
260332,"ECEL1P3"
260334,"TUBB8P12"
260334,"TUBB8B"
260337,"UHRF2P1"
260338,"TUBB8P4"
26034,"PIP3E"
26034,"IPCEF1"
26034,"PIP3-E"
260340,"TFAMP2"
260341,"TFAMP1"
26035,"HSEPI"
26035,"GLCE"
26036,"ZATT"
26036,"ZNF451"
26036,"dJ417I1.1"
26036,"COASTER"
26037,"SIPA1L1"
26037,"E6TP1"
26037,"SPAR1"
26038,"PMNDS"
26038,"CHD5"
26038,"CHD-5"
26039,"LP2261"
26039,"SMARCL2"
26039,"SS18L1"
26039,"CREST"
26040,"SETBP1"
26040,"SEB"
26040,"MRD29"
260425,"MAGI-3"
260425,"dJ730K3.2"
260425,"MAGI3"
260429,"PRSS33"
260429,"EOS"
26043,"UBXN7"
26043,"UBXD7"
260434,"PYC1"
260434,"PYDC1"
260434,"ASC2"
260434,"cPOP1"
260436,"FDCSP"
260436,"C4orf7"
260436,"FDC-SP"
26045,"LRRTM2"
26046,"C21orf98"
26046,"LTN1"
26046,"ZNF294"
26046,"RNF160"
26046,"C21orf10"
26047,"PTHSL1"
26047,"CDFE"
26047,"AUTS15"
26047,"CNTNAP2"
26047,"NRXN4"
26047,"CASPR2"
26048,"ZKSCAN18"
26048,"ZSCAN50"
26048,"ZNF500"
26049,"FAM169A"
26049,"SLAP75"
26050,"LRRC11"
26050,"SLITRK5"
26050,"bA364G4.2"
26051,"PPP1R16B"
26051,"ANKRD4"
26051,"TIMAP"
26052,"Dyna_III"
26052,"DNM3"
26053,"MRD26"
26053,"FBRSL2"
26053,"AUTS2"
26054,"SENP6"
26054,"SUSP1"
26054,"SSP1"
26056,"RIP11"
26056,"GAF1"
26056,"gaf-1"
26056,"RAB11FIP5"
26056,"pp75"
26056,"rab11-FIP5"
26057,"MASK2"
26057,"NY-BR-16"
26057,"GTAR"
26057,"ANKRD17"
26057,"CAGS"
26058,"TNRC15"
26058,"PERQ2"
26058,"PERQ3"
26058,"GIGYF2"
26058,"GYF2"
26058,"PARK11"
26059,"ERC2"
26059,"CAST1"
26059,"SPBC110"
26059,"Spc110"
26059,"ELKSL"
26060,"APPL"
26060,"APPL1"
26060,"DIP13alpha"
26060,"MODY14"
26061,"HPCL"
26061,"HPCL2"
26061,"PHYH2"
26061,"HACL1"
26061,"2-HPCL"
26062,"HYALP1"
26063,"SDR17C1"
26063,"PDCR"
26063,"DECR2"
26064,"RAI14"
26064,"RAI13"
26064,"NORPEG"
26065,"C19orf13"
26065,"RAP55A"
26065,"LSM14A"
26065,"FAM61A"
26065,"RAP55"
26070,"DKFZP434K028"
26070,"MYRF-AS1"
26071,"FAM127B"
26071,"RTL8A"
26071,"MAR8A"
26071,"SIRH6"
26071,"CXX1b"
26073,"POLDIP2"
26073,"p38"
26073,"PDIP38"
26074,"CFAP61"
26074,"C20orf26"
26074,"dJ1178H5.4"
26074,"CaM-IP3"
26074,"dJ1002M8.3"
26077,"DKFZP434H168"
26080,"FAM230C"
26082,"LINC02249"
26082,"DKFZP434L187"
26083,"TBC1D29"
26083,"TBC1D29P"
26084,"CSGEF"
26084,"ARHGEF26"
26084,"SGEF"
26084,"HMFN1864"
26085,"KLKL4"
26085,"KLK13"
26085,"KLK-L4"
26086,"AGS3"
26086,"GPSM1"
26088,"GGA1"
2609,"GAPDHP67"
26090,"PHARC"
26090,"BEM46L2"
26090,"hABHD12"
26090,"C20orf22"
26090,"ABHD12A"
26090,"dJ965G21.2"
26090,"ABHD12"
26091,"HERC4"
26092,"TOR1AIP1"
26092,"LAP1"
26092,"LAP1B"
26092,"LGMD2Y"
26092,"LAP1C"
26093,"CCDC9"
26094,"WDR21A"
26094,"DCAF4"
26094,"WDR21"
26095,"bA42B19.1"
26095,"PTPN20"
26095,"bA142I17.1"
26095,"PTPN20B"
26095,"CT126"
26097,"FL-SRAG"
26097,"FOP"
26097,"SRAG"
26097,"CHTOP"
26097,"SRAG-3"
26097,"C10orf77"
26097,"SRAG-5"
26097,"pp7704"
26097,"C1orf77"
26098,"EDRF1"
26098,"C10orf137"
26099,"C1orf144"
26099,"SZRD1"
26100,"ATG18B"
26100,"CGI-50"
26100,"WIPI2"
26100,"IDDSSA"
26100,"Atg21"
26100,"WIPI-2"
26102,"DKFZP434A062"
26103,"LRIT1"
26103,"FIGLER9"
26103,"LRRC21"
26103,"PAL"
26108,"PYGO1"
2611,"GAPDHP69"
26112,"CCDC69"
26115,"IDDALDS"
26115,"TANC2"
26115,"rols"
26115,"ROLSA"
26118,"WSB1"
26118,"WSB-1"
26118,"SWIP1"
26119,"LDLRAP1"
26119,"FHCB1"
26119,"FHCL4"
26119,"ARH"
26119,"FHCB2"
26119,"ARH2"
26119,"ARH1"
26121,"NY-BR-99"
26121,"PRP31"
26121,"PRPF31"
26121,"RP11"
26121,"SNRNP61"
26122,"EPC2"
26122,"EPC-LIKE"
26123,"TCTN3"
26123,"JBTS18"
26123,"C10orf61"
26123,"OFD4"
26123,"TECT3"
26127,"WIT3.0"
26127,"FGFR1OP2"
26127,"HSPC123-like"
26128,"KBP"
26128,"KIFBP"
26128,"TTC20"
26128,"KIF1BP"
26128,"KIAA1279"
2613,"GAPDHP71"
26130,"GAPex-5"
26130,"RAP6"
26130,"GAPEX5"
26130,"GAPVD1"
26133,"PPP1R158"
26133,"TRRP4AP"
26133,"C20orf188"
26133,"TRPC4AP"
26133,"TRUSS"
26134,"RALGAPA1P1"
26135,"HABP4L"
26135,"PAIRBP1"
26135,"CGI-55"
26135,"CHD3IP"
26135,"SERBP1"
26135,"PAI-RBP1"
26136,"TES"
26136,"TESS"
26136,"TESS-2"
26137,"DPZF"
26137,"ODA-8S"
26137,"ZBTB20"
26137,"PRIMS"
26137,"ZNF288"
26137,"HOF"
26138,"LINC00588"
26140,"TTLL3"
26140,"HOTTL"
26145,"IRF2BP1"
26146,"IFT54"
26146,"CFAP116"
26146,"TRAF3IP1"
26146,"FAP116"
26146,"MIPT3"
26146,"SLSN9"
26146,"MIP-T3"
26147,"TDRD19B"
26147,"PCL3"
26147,"MTF2L1"
26147,"PHF19"
26148,"C10orf12"
26149,"ZNF658"
2615,"D11S833E"
2615,"CPPRDD"
2615,"LRRC32"
2615,"GARP"
26150,"TRIB"
26150,"C22orf11"
26150,"RIBC2"
26151,"NAT9"
26151,"EBSP"
26151,"hNATL"
26152,"ZNF337"
26153,"CDCBM11"
26153,"KIF26A"
26154,"ICR2B"
26154,"LI2"
26154,"ARCI4B"
26154,"ARCI4A"
26154,"ABCA12"
26155,"NET7"
26155,"PPP1R112"
26155,"NIR"
26155,"NET15"
26155,"NOC2L"
26156,"PBK1"
26156,"L12"
26156,"UTP30"
26156,"CSIG"
26156,"RSL1D1"
26157,"IAN12"
26157,"IMAP2"
26157,"GIMAP2"
26157,"HIMAP2"
2616,"GAPDHP1"
26160,"wim"
26160,"SLB"
26160,"SRTD10"
26160,"BBS20"
26160,"NPHP17"
26160,"osm-1"
26160,"RP71"
26160,"IFT172"
26164,"GTPBP5"
26164,"dJ1005F21.2"
26164,"MTG2"
26164,"ObgH1"
26165,"FAM75A7"
26165,"SPATA31A7"
26165,"AEP1"
26165,"SPATA31A4"
26165,"C9orf36A"
26165,"C9orf36"
26165,"FAM75A4"
26166,"PRTD-NY2"
26166,"RGS22"
26166,"CT145"
26167,"PCDH-BETA5"
26167,"PCDHB5"
26168,"SMT3IP1"
26168,"SSP3"
26168,"SENP3"
26168,"Ulp1"
2617,"GARS"
2617,"DSMAV"
2617,"SMAJI"
2617,"GARS1"
2617,"HMN5"
2617,"CMT2D"
2617,"HMN5A"
2617,"GlyRS"
261726,"TIPRL"
261726,"TIPRL1"
261726,"TIP"
261726,"TIP41"
261729,"STAMP1"
261729,"STEAP2"
261729,"PCANAP1"
261729,"STMP"
261729,"PUMPCn"
261729,"IPCA1"
26173,"INTS1"
26173,"INT1"
26173,"NET28"
26173,"NDCAGF"
261734,"POC10"
261734,"NPHP4"
261734,"SLSN4"
261735,"TVP23CP2"
26175,"LYSET"
26175,"TMEM251"
26175,"C14orf109"
26175,"DMAN"
26175,"GCAF"
2618,"GARTF"
2618,"PRGS"
2618,"AIRS"
2618,"PAIS"
2618,"GART"
2618,"PGFT"
26184,"OR1F2P"
26188,"OR1-42"
26188,"OR1.5.10"
26188,"OR1C1"
26188,"ORL211"
26188,"TPCR27"
26188,"HSTPCR27"
26189,"OR1A2"
26189,"OR17-6"
2619,"GAS1"
26190,"Fwd2"
26190,"FBXW2"
26190,"FBW2"
26190,"Md6"
26191,"PTPN22"
26191,"PTPN22.6"
26191,"PTPN8"
26191,"LYP2"
26191,"PEP"
26191,"PTPN22.5"
26191,"LYP"
26191,"LYP1"
262,"AMD1"
262,"ADOMETDC"
262,"AMD"
262,"SAMDC"
2620,"GAS2"
2620,"GAS-2"
26205,"GMEB-2"
26205,"GMEB2"
26205,"PIF79"
26205,"P79PIF"
26206,"SPAG8"
26206,"SPAG3"
26206,"CT142"
26206,"hSMP-1"
26206,"SMP1"
26206,"HSD-1"
26206,"BS-84"
26206,"CILD28"
26207,"RDGBB"
26207,"MRDGBbeta"
26207,"RDGBB1"
26207,"PITPNC1"
26207,"M-RDGB-beta"
26207,"RDGB-BETA"
2621,"AXLLG"
2621,"GAS6"
2621,"AXSF"
26211,"OLF3"
26211,"OR7-139"
26211,"OR7-140"
26211,"OR2F5"
26211,"OR14-60"
26211,"OR2F3P"
26211,"7M1-2"
26211,"OR2F1"
26211,"OR2F4"
26211,"OR2F3"
26212,"dJ408B20.2"
26212,"OR5-40"
26212,"OR2B1P"
26212,"OR2B6"
26212,"OR2B6P"
26212,"OR2B5"
26212,"OR5-41"
26212,"OR2B1"
26212,"OR6-31"
26219,"OR9-21"
26219,"HSHTPCRX01"
26219,"HTPCRX01"
26219,"OR1J4"
2622,"DRC4"
2622,"CILD33"
2622,"GAS11"
2622,"GAS8"
26220,"DGCR5"
26223,"FBXL21"
26224,"FBL3"
26224,"IDDSFAS"
26224,"FBXL3A"
26224,"FBL3A"
26224,"FBXL3"
26225,"ARL5"
26225,"ARFLP5"
26225,"ARL5A"
26226,"FBXW4P1"
26227,"3-PGDH"
26227,"PGDH"
26227,"PHGDH"
26227,"SERA"
26227,"PHGDHD"
26227,"PGAD"
26227,"HEL-S-113"
26227,"NLS1"
26227,"3PGDH"
26227,"PDG"
26227,"NLS"
26228,"STAP-1"
26228,"STAP1"
26228,"BRDG1"
26229,"B3GAT3"
26229,"GLCATI"
26229,"glcUAT-I"
26229,"JDSCD"
2623,"GATA-1"
2623,"GATA1"
2623,"XLTDA"
2623,"NFE1"
2623,"HAEADA"
2623,"NF-E1"
2623,"GF1"
2623,"GF-1"
2623,"XLANP"
2623,"ERYF1"
2623,"XLTT"
26230,"STEF"
26230,"TIAM2"
26230,"TIAM-2"
26231,"LRRC29"
26232,"NFB42"
26232,"FBG1"
26232,"OCP1"
26232,"FBXO2"
26232,"Fbs1"
26232,"FBX2"
26233,"FBXL6"
26233,"FBL6A"
26233,"PP14630"
26233,"FBL6"
26234,"FBXL5"
26234,"FLR1"
26234,"FBL4"
26234,"FBL5"
26235,"MTDPS13"
26235,"FBXL4"
26235,"FBL4"
26235,"FBL5"
26238,"LINC01558"
26239,"LEP10"
26239,"SPRL1B"
26239,"LCE2B"
26239,"XP5"
2624,"NFE1B"
2624,"GATA2"
2624,"IMD21"
2624,"MONOMAC"
2624,"DCML"
26240,"FAM50B"
26240,"D6S2654E"
26240,"X5L"
26242,"OR4C1P"
26245,"OR2M4"
26245,"HTPCRX18"
26245,"TPCR100"
26245,"HSHTPCRX18"
26245,"OST710"
26245,"OR1-55"
26246,"OR1-48"
26246,"OR2L12"
26246,"OR2L2"
26246,"OR2L4P"
26246,"HSHTPCRH07"
26246,"HTPCRH07"
26247,"OR2L1P"
26248,"HSHTPCRH06"
26248,"OR2K2"
26248,"OR2AR1P"
26248,"HTPCRH06"
26248,"OR2AN1P"
26249,"PHA2D"
26249,"KLHL3"
2625,"GATA3"
2625,"HDR"
2625,"HDRS"
26251,"KCNF2"
26251,"KCNG2"
26251,"KV6.2"
26253,"CLECSF9"
26253,"MINCLE"
26253,"CLEC4E"
26254,"OPTC"
26254,"OPT"
26255,"PTTG3P"
26256,"FSP2"
26256,"FSP-2"
26256,"CT88"
26256,"CABYRc/d"
26256,"CABYRc"
26256,"CBP86"
26256,"CABYRe"
26256,"CABYRa"
26256,"CABYR"
26257,"NKX2H"
26257,"NKX2.8"
26257,"Nkx2-9"
26257,"NKX2-8"
26258,"HPS9"
26258,"BLOS6"
26258,"PALLID"
26258,"PLDN"
26258,"BLOC1S6"
26258,"PA"
26259,"FBX29"
26259,"FBXW6"
26259,"FBW6"
26259,"FBW8"
26259,"FBXO29"
26259,"FBXW8"
2626,"TOF"
2626,"ASD2"
2626,"TACHD"
2626,"GATA4"
2626,"VSD1"
26260,"FBX25"
26260,"FBXO25"
26261,"FBXO24"
26261,"FBX24"
26262,"FBXO23"
26262,"TSPAN17"
26262,"FBX23"
26262,"TM4SF17"
26263,"FBXO22"
26263,"FBX22"
26263,"FISTC1"
26266,"SLC13A4"
26266,"SUT1"
26266,"SUT-1"
26266,"NAS2"
26267,"PRMT11"
26267,"FBXO10"
26267,"FBX10"
26268,"dJ341E18.2"
26268,"NY-REN-57"
26268,"FBXO9"
26268,"FBX9"
26268,"VCIA1"
26269,"FBX8"
26269,"FBS"
26269,"DC10"
26269,"FBXO8"
2627,"GATA6"
26270,"FBX6"
26270,"FBG2"
26270,"FBS2"
26270,"Fbx6b"
26270,"FBXO6"
26271,"Fbxo31"
26271,"FBXO5"
26271,"EMI1"
26271,"FBX5"
26272,"FBX4"
26272,"FBXO4"
26273,"FBXO3"
26273,"FBA"
26273,"FBX3"
26275,"HIBCH"
26275,"HIBYLCOAH"
26276,"PFIC12"
26276,"KDIDAR"
26276,"VPS33B"
26277,"DKCA3"
26277,"TIN2"
26277,"TINF2"
26278,"SACS"
26278,"ARSACS"
26278,"SPAX6"
26278,"DNAJC29"
26278,"PPP1R138"
26279,"sPLA2S"
26279,"PLA2G2D"
26279,"PLA2IID"
26279,"SPLASH"
26279,"sPLA2-IID"
2628,"GATM"
2628,"RFS"
2628,"AT"
2628,"FRTS"
2628,"CCDS3"
2628,"FRTS1"
2628,"AGAT"
26280,"IL1RAPL-2"
26280,"IL-1R9"
26280,"IL1RAPL2"
26280,"TIGIRR-1"
26280,"IL1R9"
26281,"RHDA2"
26281,"FGF-20"
26281,"FGF20"
26284,"CEGA"
26284,"HERA-A"
26284,"ERAL1"
26284,"PRLTS6"
26284,"ERAL1B"
26284,"HERA-B"
26284,"ERA-W"
26284,"ERAL1A"
26284,"ERA"
26284,"H-ERA"
26285,"CLDN17"
26286,"ARFGAP3"
26287,"ARPP"
26287,"ANKRD2"
26289,"AK5"
2629,"GLUC"
2629,"GCB"
2629,"GBA1"
2629,"GBA"
26290,"GALNT8"
26290,"GALNAC-T8"
26291,"FGF21"
26292,"AMY-1"
26292,"MYCBP"
26297,"Gnefr"
26297,"DELGEF"
26297,"SERGEF"
26298,"ESE3"
26298,"EHF"
26298,"ESE3B"
26298,"ESEJ"
263,"AMDP1"
2630,"GBAP1"
26301,"A3GALNT"
26301,"GBGT1"
26301,"FS"
26301,"UNQ2513"
26307,"PCDHA14"
2631,"GBAS"
2631,"NIPSNAP2"
2632,"APBD"
2632,"GSD4"
2632,"GBE1"
2632,"GBE"
26322,"OR4H6P"
2633,"GBP1"
2633,"hGBP1"
26330,"HEL-S-278"
26330,"GAPDH-2"
26330,"GAPDHS"
26330,"HSD-35"
26330,"GAPDS"
26330,"GAPD2"
26333,"BC85395_4"
26333,"OR7A17"
26333,"HTPCRX19"
26335,"OR7A15P"
26338,"HTPCRX16"
26338,"HSHTPCRX16"
26338,"OR11-153"
26338,"OR5L2"
26339,"HTPCRX10"
26339,"OR3-8"
26339,"HSHTPCRX10"
26339,"OR5K1"
2634,"GBP2"
26341,"HSHTPCRX14"
26341,"OR5H1"
26341,"HTPCRX14"
26343,"OR5E1P"
2635,"GBP3"
26353,"HMN2"
26353,"H11"
26353,"HSP22"
26353,"HMN2A"
26353,"DHMN2"
26353,"HSPB8"
26353,"CMT2L"
26353,"E2IG1"
26354,"GNL3"
26354,"NS"
26354,"NNP47"
26354,"C77032"
26354,"E2IG3"
26355,"C3orf28"
26355,"HGTD-P"
26355,"FAM162A"
26355,"E2IG5"
2636,"GBX1"
2636,"Huh-17"
2637,"GBX2"
2638,"GRD3"
2638,"VDBG"
2638,"GcMAF"
2638,"VDBP"
2638,"DBP/GC"
2638,"VDB"
2638,"Gc-MAF"
2638,"HEL-S-51"
2638,"GC"
2638,"DBP-maf"
2639,"ACAD5"
2639,"GCDH"
2639,"GCD"
2641,"GLP1"
2641,"GLP2"
2641,"GRPP"
2641,"GCG"
2641,"GLP-1"
2642,"GCGR"
2642,"GGR"
2642,"GL-R"
2642,"MVAH"
2643,"DYT5"
2643,"HPABH4B"
2643,"GCH"
2643,"GCH1"
2643,"GTPCH1"
2643,"GTP-CH-1"
2643,"DYT5a"
2643,"DYT14"
2644,"GCHFR"
2644,"P35"
2644,"GFRP"
2644,"HsT16933"
2645,"MODY2"
2645,"GCK"
2645,"FGQTL3"
2645,"HHF3"
2645,"HK4"
2645,"LGLK"
2645,"PNDM1"
2645,"GLK"
2645,"HXKP"
2645,"HKIV"
2646,"FGQTL5"
2646,"GCKR"
2646,"GKRP"
26468,"LHX6"
26468,"LHX6.1"
26468,"hLHX6"
26469,"PTPN18"
26469,"PTP-HSCF"
2647,"BLOC1S1"
2647,"BORCS1"
2647,"RT14"
2647,"BLOS1"
2647,"MICoA"
2647,"GCN5L1"
26470,"PSK-1"
26470,"SEZ6L2"
26470,"BSRPA"
26471,"P8"
26471,"COM1"
26471,"NUPR1"
26472,"PLCB3N"
26472,"PNG"
26472,"SOM172"
26472,"PHI-1"
26472,"PPP1R14B"
26473,"OR7E16P"
26475,"OR7E43P"
26476,"HSHGMP07J"
26476,"HGMP07J"
26476,"OR10J1"
26478,"OR7E53P"
26479,"OR7E62P"
2648,"KAT2A"
2648,"hGCN5"
2648,"GCN5L2"
2648,"GCN5"
2648,"PCAF-b"
2649,"RTR"
2649,"NR61"
2649,"hGCNF"
2649,"NR6A1"
2649,"GCNF1"
2649,"hRTR"
2649,"GCNF"
2649,"CT150"
26492,"OR8G2P"
26493,"TPCR85"
26493,"OR8B8"
26494,"OR8G1P"
26494,"OR8G1"
26494,"TPCR25"
26494,"HSTPCR25"
26495,"OR9A1P"
26496,"HSHTPCRX12"
26496,"OR10A3"
26496,"HTPCRX12"
26497,"OR10D3P"
